subject,status,error,fif_path,report_path,metrics_path,report_exists,report_opened,report_has_run1_sync_figure,report_error,metrics_json_present,eeg_regex,et_regex,eeg_sync_label_counts,et_sync_label_counts,sfreq_hz,shared_events_from_annotations,shared_events_from_metrics_json,shared_event_count_matches_metrics_json,first_raw_onset_s,last_raw_onset_s,event_span_s,all_fit_slope,all_fit_intercept,all_mean_abs_residual_ms,all_median_abs_residual_ms,all_max_abs_residual_ms,all_rmse_residual_ms,all_within_1_sample,all_within_4_samples,first_last_fit_slope,first_last_fit_intercept,first_last_mean_abs_residual_ms,first_last_median_abs_residual_ms,first_last_max_abs_residual_ms,first_last_rmse_residual_ms,first_last_within_1_sample,first_last_within_4_samples,delta_mean_abs_residual_ms,delta_median_abs_residual_ms,delta_max_abs_residual_ms,delta_rmse_residual_ms,mean_abs_line_diff_ms,max_abs_line_diff_ms,metrics_mean_abs_sync_error_ms,metrics_median_abs_sync_error_ms,metrics_regression_slope,metrics_within_1_sample,metrics_within_4_samples
sub-NDARPV145KGL,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPV145KGL/eeg/sub-NDARPV145KGL_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPV145KGL/eeg/sub-NDARPV145KGL_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPV145KGL/misc/sub-NDARPV145KGL_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:12,ET_# Message: 14:12;ET_# Message: 20:2,500.0,14,14,True,59.919998,180.828003,120.908005,0.9999999824152781,-0.0005725271727359195,0.45698641899960535,0.38438437642440704,0.9720732999198844,0.5435041488365566,14,14,1.0000043504150118,-0.0006796768588088753,0.5218186146212896,0.3640153634663079,1.5747998996005208,0.7317203528947928,14,14,0.0648321956216843,-0.02036901295809912,0.6027265996806364,0.18821620405823614,0.4538662197915195,0.6827069828716503,0.4578228543797382,0.3828860016881208,0.9999999998339989,14,14
sub-NDARPV412JEN,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPV412JEN/eeg/sub-NDARPV412JEN_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPV412JEN/eeg/sub-NDARPV412JEN_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPV412JEN/misc/sub-NDARPV412JEN_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:28,ET_# Message: 14:28;ET_# Message: 20:3,500.0,31,31,True,32.414001,152.647995,120.23399400000001,0.9999999817853144,-0.0005438368609382845,2.188476273414012,1.4077157273391094,21.777427271779004,4.34979222953976,19,30,0.9998341899878996,0.026607565898032703,11.094228674696549,11.415358628383387,23.69915287192015,13.275799468999494,5,13,8.905752401282538,10.007642901044278,1.9217256001411442,8.926007239459734,10.98569713353447,21.777427271779004,2.1884579824257897,1.4119600655675413,0.9999999858072658,19,30
sub-NDARPW746FWF,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPW746FWF/eeg/sub-NDARPW746FWF_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPW746FWF/eeg/sub-NDARPW746FWF_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPW746FWF/misc/sub-NDARPW746FWF_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:30,ET_# Message: 14:30;ET_# Message: 20:3,500.0,33,33,True,33.301998,156.845993,123.543995,0.9999999672593397,0.0005027224843505873,2.2639544726816774,1.7097730399555644,21.826367845058314,4.255157072943016,21,32,0.9998495272878297,0.02733904195974901,12.655911624890097,14.205488861591675,24.259063232051403,14.479159302339601,2,10,10.39195715220842,12.49571582163611,2.432695386993089,10.224002229396586,12.655911624910122,21.826367845058314,2.2644427842702832,1.7106077941448916,0.9999999869347421,21,32
sub-NDARPW915RGD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPW915RGD/eeg/sub-NDARPW915RGD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPW915RGD/eeg/sub-NDARPW915RGD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPW915RGD/misc/sub-NDARPW915RGD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:11,ET_# Message: 14:11;ET_# Message: 20:2,500.0,13,13,True,32.051998,153.919998,121.868,1.0000000015985384,0.00038084923520593464,1.4552362094066167,0.8240601623299426,5.360099528445517,2.0957391195770674,9,13,0.9999829405586373,0.006287789180440484,4.297842412417852,4.501937816669965,7.475358468532534,4.831658561387941,2,13,2.8426062030112353,3.6778776543400227,2.115258940087017,2.735919441810873,4.297842412421678,5.360099528445517,1.454545208856709,0.8192471795496203,0.999999997344321,9,13
sub-NDARPX098XYT,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX098XYT/eeg/sub-NDARPX098XYT_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX098XYT/eeg/sub-NDARPX098XYT_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX098XYT/misc/sub-NDARPX098XYT_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:10,ET_# Message: 14:10;ET_# Message: 20:2,500.0,12,12,True,29.922001,169.307999,139.385998,0.999999961559521,-0.0004068734498791283,3.188238196597304,2.8888730923632977,13.765023665929021,4.734516114699646,5,11,0.9999255161913752,0.01558570459615538,8.646482773621974,7.321884749003971,17.36868849569362,10.481473608547379,3,7,5.45824457702467,4.433011656640673,3.603664829764597,5.746957493847733,8.646482773637073,13.765023665929021,3.188573206219125,2.890398054208987,0.9999999902030504,5,11
sub-NDARPX838GCD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX838GCD/eeg/sub-NDARPX838GCD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX838GCD/eeg/sub-NDARPX838GCD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX838GCD/misc/sub-NDARPX838GCD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:14,ET_# Message: 14:14;ET_# Message: 20:2,500.0,16,16,True,29.798,152.134003,122.336003,0.9999999648979188,-0.00027589680942538075,1.4508058174149685,1.1218837359407985,4.837942781247051,1.9298571100338666,12,16,0.9999597175003339,0.0057613379250547325,2.150891399745447,0.8233678775511066,7.301551382667526,3.252407969457351,10,16,0.7000855823304786,-0.29851585838969186,2.463608601420475,1.3225508594234845,2.070616188054375,4.837942781247051,1.4501586485322626,1.1199106358859012,0.9999999977277558,12,16
sub-NDARPX980MUN,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX980MUN/eeg/sub-NDARPX980MUN_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX980MUN/eeg/sub-NDARPX980MUN_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPX980MUN/misc/sub-NDARPX980MUN_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:24,ET_# Message: 14:24;ET_# Message: 20:3,500.0,27,27,True,32.172001,154.796005,122.62400400000001,1.0000000049440987,-0.0005371702468326244,2.5144393131263336,1.665819552016501,19.51101118527987,4.29455477231589,17,26,0.9998560966904978,0.023603657417204715,10.56112254721492,11.320966781468655,21.53250527074846,12.62181482083799,6,11,8.046683234088587,9.655147229452155,2.021494085468589,8.327260048522099,10.561122547244658,19.51101118527987,2.514639881860761,1.662518504716104,0.9999999869747515,17,26
sub-NDARPY302MV9,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPY302MV9/eeg/sub-NDARPY302MV9_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPY302MV9/eeg/sub-NDARPY302MV9_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPY302MV9/misc/sub-NDARPY302MV9_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,35.818001,159.940002,124.12200099999998,0.9999999980185073,-0.0002003164700830851,1.6085867484070935,1.3554417719490175,4.934387443192634,1.9169795264265281,16,23,0.9999890349818001,0.0051267450328467135,4.191366222342382,4.981348057242485,6.431832601492715,4.627797960592719,4,23,2.5827794739352887,3.6259062852934676,1.4974451583000814,2.710818434166191,4.191366222330951,4.934387443192634,1.6078918291974584,1.3547220906815483,0.999999997466965,16,23
sub-NDARPZ327PDV,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ327PDV/eeg/sub-NDARPZ327PDV_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ327PDV/eeg/sub-NDARPZ327PDV_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ327PDV/misc/sub-NDARPZ327PDV_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:25,ET_# Message: 14:25;ET_# Message: 20:3,500.0,28,28,True,53.254002,176.520004,123.266002,0.9999999988167768,-0.0005490427425991986,2.0461672125896717,1.50862592319001,13.377105753967555,3.1755036611055605,17,27,0.9998953158227684,0.018402851383662266,7.282369428386813,8.105258272046001,16.3533538300058,8.647584436131709,5,14,5.2362022157971415,6.596632348855991,2.976248076038246,5.472080775026148,6.9347425141546335,13.377105753967555,2.045608770289523,1.50704752259756,0.999999993347829,17,27
sub-NDARPZ344ZGE,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ344ZGE/eeg/sub-NDARPZ344ZGE_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ344ZGE/eeg/sub-NDARPZ344ZGE_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ344ZGE/misc/sub-NDARPZ344ZGE_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:14,ET_# Message: 14:14;ET_# Message: 20:2,500.0,16,16,True,37.518002,159.768005,122.25000299999999,0.9999999466179279,-0.00041593909903512753,4.798386364523566,3.228541615207803,29.15746784623252,8.24180292651781,6,14,1.0001702004048214,0.0015404208715068535,19.89131960150692,21.630773809135917,35.99395623353985,22.601026853453906,2,2,15.092933236983352,18.402232193928114,6.836488387307327,14.359223926936096,19.8913196015007,29.15746784623252,4.79908520540917,3.230251738550294,0.9999999582912703,6,14
sub-NDARPZ720WKW,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ720WKW/eeg/sub-NDARPZ720WKW_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ720WKW/eeg/sub-NDARPZ720WKW_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ720WKW/misc/sub-NDARPZ720WKW_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,99.816002,231.641998,131.825996,1.000000010958262,-0.000400710979202954,0.4649311775987523,0.3793050561000655,1.054549418171291,0.5518908096076576,21,21,0.9999965864092542,0.00014973098070925062,0.4718092312017353,0.47515695575839345,1.1796134414510107,0.5683743825963528,21,21,0.006878053602982992,0.09585189965832797,0.12506402327971955,0.016483572988695183,0.11637196755505859,0.24282741455294854,0.46337827659079894,0.3785159972267138,0.9999999997980125,21,21
sub-NDARPZ754PMY,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ754PMY/eeg/sub-NDARPZ754PMY_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ754PMY/eeg/sub-NDARPZ754PMY_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPZ754PMY/misc/sub-NDARPZ754PMY_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:29,ET_# Message: 14:29;ET_# Message: 20:3,500.0,32,32,True,30.572001,151.826004,121.25400300000001,0.9999999977164598,0.00020772180297144347,1.8854691986366356,1.30099345994239,14.251348009420184,3.072065946700756,23,31,0.9999001352557406,0.017512065061360715,7.6045839400826765,7.295927369519006,17.882449498067388,8.939043153159899,3,19,5.719114741446041,5.994933909576616,3.6311014886472037,5.8669772064591434,7.604583940088117,14.251348009420184,1.8857201256929912,1.301325758880978,0.9999999925524573,23,31
sub-NDARRA933RLX,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRA933RLX/eeg/sub-NDARRA933RLX_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRA933RLX/eeg/sub-NDARRA933RLX_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRA933RLX/misc/sub-NDARRA933RLX_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:25,ET_# Message: 14:25;ET_# Message: 20:3,500.0,28,28,True,30.316,157.871994,127.555994,0.9999999851088902,0.0008227080884885201,1.2587789974355548,0.9600201439141642,6.52074335039643,1.8248413466162179,23,28,0.9999735331920192,0.008145367750749699,4.732574885093298,4.7505010255619595,7.9993260985062875,5.170362581827715,4,28,3.473795887657743,3.7904808816477953,1.478582748109858,3.345521235211497,4.732574885140624,6.52074335039643,1.2591123524869272,0.9643996227453044,0.999999997682659,23,28
sub-NDARRB942UWU,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRB942UWU/eeg/sub-NDARRB942UWU_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRB942UWU/eeg/sub-NDARRB942UWU_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRB942UWU/misc/sub-NDARRB942UWU_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:4;trialResponse:37,ET_# Message: 14:37;ET_# Message: 20:4,500.0,41,41,True,48.445999,168.636002,120.19000299999999,1.0000000156320668,8.281137647861749e-07,0.4329077423164671,0.3720465025338626,1.2331266179330669,0.5484949099392248,41,41,1.0000101256341596,-0.0008835464623686562,0.5656135854196247,0.5447459320180315,1.4451132038857395,0.6979347173858617,41,41,0.13270584310315758,0.17269942948416883,0.2119865859526726,0.14943980744663687,0.35753390906197,0.8205357570147953,0.433098121379702,0.36918188767742777,0.9999999997641393,41,41
sub-NDARRJ130PV7,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRJ130PV7/eeg/sub-NDARRJ130PV7_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRJ130PV7/eeg/sub-NDARRJ130PV7_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRJ130PV7/misc/sub-NDARRJ130PV7_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,92.353996,215.084,122.73000400000001,0.9999999811659571,-1.1540030122146119e-05,0.49753813230594185,0.5190128769356761,1.0528599069346,0.595177483611391,23,23,1.0000003014747723,-3.484239991280447e-05,0.49172873847950266,0.5068660651943446,1.019701440583276,0.5959378535910299,23,23,-0.005809393826439191,-0.012146811741331476,-0.03315846635132402,0.0007603699796389085,0.027407278433538126,0.045590931421202185,0.4980830558581749,0.5112425665174669,0.9999999997641414,23,23
sub-NDARRJ800YGA,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRJ800YGA/eeg/sub-NDARRJ800YGA_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRJ800YGA/eeg/sub-NDARRJ800YGA_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRJ800YGA/misc/sub-NDARRJ800YGA_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:28,ET_# Message: 14:28;ET_# Message: 20:3,500.0,31,31,True,33.944,157.348007,123.404007,1.0000000315807334,0.0006960661584153982,1.5666224350824571,0.8137505838732295,8.04986186516743,2.5456202587330266,25,30,0.9999857541092649,0.009230562515114116,7.170239383426285,7.885318581145384,10.489335297904745,7.594239610957753,3,16,5.603616948343828,7.071567997272155,2.4394734327373158,5.048619352224726,7.135204677504198,8.04986186516743,1.5668297733652579,0.8159196207770947,0.9999999953015949,25,30
sub-NDARRK135YAZ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRK135YAZ/eeg/sub-NDARRK135YAZ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRK135YAZ/eeg/sub-NDARRK135YAZ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRK135YAZ/misc/sub-NDARRK135YAZ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:23,ET_# Message: 14:23;ET_# Message: 20:3,500.0,26,26,True,42.147999,165.078003,122.930004,1.000000018586686,-0.0005771249842149248,0.5289378956073475,0.5295525873094675,1.0648243502089372,0.6100641584364419,26,26,1.0000035060602455,-0.0001517734237168611,0.8040636548570362,0.6166146676953588,2.044936873403458,1.0156506741102347,25,26,0.27512575924968874,0.08706208038589125,0.9801125231945207,0.4055865156737928,0.8024185453678547,1.001056731212202,0.5296697151681957,0.5276824803388536,0.9999999997071989,26,26
sub-NDARRK528GFZ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRK528GFZ/eeg/sub-NDARRK528GFZ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRK528GFZ/eeg/sub-NDARRK528GFZ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRK528GFZ/misc/sub-NDARRK528GFZ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:26,ET_# Message: 14:26;ET_# Message: 20:3,500.0,29,29,True,47.133999,169.828003,122.69400399999999,1.0000000029916023,0.00016959627278008652,2.0158516704133125,1.1849178221723378,18.47626272103753,3.831597458972715,21,28,0.9998633266544957,0.025087961330321207,9.62421692539403,9.351094932711135,20.579173954899943,11.421954711279389,5,12,7.608365254980718,8.166177110538797,2.1029112338624145,7.590357252306674,9.624216925357034,18.47626272103753,2.0146685302335228,1.1882223322885466,0.9999999881562353,21,28
sub-NDARRL379BET,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARRL379BET/eeg/sub-NDARRL379BET_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARRL379BET/eeg/sub-NDARRL379BET_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARRL379BET/misc/sub-NDARRL379BET_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:19,ET_# Message: 14:19;ET_# Message: 20:3,500.0,22,22,True,83.475998,205.082001,121.60600299999999,0.9999999788878664,-0.0006890910272191898,2.965887773571813,1.4806958572677331,21.091853383637726,5.235062310150784,12,21,0.9998446540505077,0.03336865816912393,10.090504190776658,8.706168144769322,26.452058981718096,12.753768969162728,4,9,7.1246164172048445,7.225472287501589,5.36020559808037,7.518706659011944,9.98071902399741,21.091853383637726,2.9666374674506684,1.483716861287121,0.9999999814398517,12,21
